commodity,date,qty
Instant,5/20/2017,0
Not Available,5/20/2017,0
Nut,5/20/2017,0
Tobacco,5/20/2017,0
Supplement,5/20/2017,0
Candy,5/20/2017,0
BreadCrumb,5/20/2017,0
Powder,5/20/2017,0
Default,5/20/2017,0
Tobacco,5/21/2017,0
BreadCrumb,5/21/2017,0
Candy,5/21/2017,0
Default,5/21/2017,0
Dip,5/21/2017,0
Instant,5/21/2017,0
Not Available,5/21/2017,0
Nut,5/21/2017,0
Powder,5/21/2017,0
Supplement,5/21/2017,0
BreadCrumb,5/22/2017,0
Candy,5/22/2017,0
Default,5/22/2017,0
Dip,5/22/2017,0
Instant,5/22/2017,0
Not Available,5/22/2017,0
Powder,5/22/2017,0
Supplement,5/22/2017,0
Tobacco,5/22/2017,0
Nut,5/22/2017,2308.456
Tobacco,5/23/2017,0
Powder,5/23/2017,0
Nut,5/23/2017,760.232
Not Available,5/23/2017,0
Supplement,5/23/2017,0
Dip,5/23/2017,0
Default,5/23/2017,0
Candy,5/23/2017,0
BreadCrumb,5/23/2017,0
Instant,5/23/2017,0
Powder,5/24/2017,0
Candy,5/24/2017,0
Default,5/24/2017,0
Dip,5/24/2017,0
Instant,5/24/2017,0
Not Available,5/24/2017,0
Nut,5/24/2017,2076.012
Supplement,5/24/2017,0
BreadCrumb,5/24/2017,0
Tobacco,5/24/2017,-8.57
Candy,5/25/2017,0
Default,5/25/2017,0
Dip,5/25/2017,0
Instant,5/25/2017,0
Not Available,5/25/2017,0
Powder,5/25/2017,0
Supplement,5/25/2017,31.68
Tobacco,5/25/2017,0
Nut,5/25/2017,495.144
BreadCrumb,5/25/2017,0
BreadCrumb,5/26/2017,0
Tobacco,5/26/2017,0
Supplement,5/26/2017,227.5
Powder,5/26/2017,0
Nut,5/26/2017,328.848
Not Available,5/26/2017,0
Instant,5/26/2017,0
Dip,5/26/2017,0
Default,5/26/2017,0
Candy,5/26/2017,0
BreadCrumb,5/27/2017,0
Candy,5/27/2017,0
Default,5/27/2017,0
Dip,5/27/2017,0
Instant,5/27/2017,0
Not Available,5/27/2017,0
Powder,5/27/2017,0
Supplement,5/27/2017,0
Tobacco,5/27/2017,0
Nut,5/27/2017,0
BreadCrumb,5/28/2017,0
Candy,5/28/2017,0
Default,5/28/2017,0
Dip,5/28/2017,0
Instant,5/28/2017,0
Not Available,5/28/2017,0
Nut,5/28/2017,0
Powder,5/28/2017,0
Supplement,5/28/2017,0
Tobacco,5/28/2017,0
Candy,5/29/2017,0
BreadCrumb,5/29/2017,0
Default,5/29/2017,0
Dip,5/29/2017,0
Instant,5/29/2017,0
Not Available,5/29/2017,0
Nut,5/29/2017,0
Powder,5/29/2017,0
Supplement,5/29/2017,0
Tobacco,5/29/2017,0
Default,5/30/2017,0
Powder,5/30/2017,0
Nut,5/30/2017,655.356
Not Available,5/30/2017,0
Instant,5/30/2017,0
BreadCrumb,5/30/2017,0
Candy,5/30/2017,0
Supplement,5/30/2017,0
Dip,5/30/2017,0
Tobacco,5/30/2017,0
Powder,5/31/2017,0
Instant,5/31/2017,0
Nut,5/31/2017,411.216
Supplement,5/31/2017,57.024
Not Available,5/31/2017,0
Tobacco,5/31/2017,0
Dip,5/31/2017,0
Default,5/31/2017,0
Candy,5/31/2017,0
BreadCrumb,5/31/2017,0
Candy,6/1/2017,0
Default,6/1/2017,0
Dip,6/1/2017,0
Instant,6/1/2017,0
Not Available,6/1/2017,0
Nut,6/1/2017,537.42
Powder,6/1/2017,0
Tobacco,6/1/2017,0
Supplement,6/1/2017,57.024
BreadCrumb,6/1/2017,0
Default,6/2/2017,0
Dip,6/2/2017,0
Instant,6/2/2017,0
Not Available,6/2/2017,0
Nut,6/2/2017,1991.772
Powder,6/2/2017,147.024
Supplement,6/2/2017,113.75
Tobacco,6/2/2017,0
BreadCrumb,6/2/2017,0
Candy,6/2/2017,0
Dip,6/3/2017,0
Candy,6/3/2017,0
Instant,6/3/2017,0
Not Available,6/3/2017,0
Nut,6/3/2017,0
BreadCrumb,6/3/2017,0
Powder,6/3/2017,0
Supplement,6/3/2017,0
Tobacco,6/3/2017,0
Default,6/3/2017,0
Dip,6/4/2017,0
Instant,6/4/2017,0
Not Available,6/4/2017,0
Nut,6/4/2017,0
Supplement,6/4/2017,0
Tobacco,6/4/2017,0
Default,6/4/2017,0
BreadCrumb,6/4/2017,0
Powder,6/4/2017,0
Candy,6/4/2017,0
BreadCrumb,6/5/2017,0
Powder,6/5/2017,36.288
Nut,6/5/2017,431.964
Not Available,6/5/2017,0
Dip,6/5/2017,0
Default,6/5/2017,0
Candy,6/5/2017,0
Supplement,6/5/2017,51.84
Instant,6/5/2017,0
Tobacco,6/5/2017,0
Tobacco,6/6/2017,0
BreadCrumb,6/6/2017,0
Candy,6/6/2017,0
Default,6/6/2017,0
Dip,6/6/2017,0
Instant,6/6/2017,0
Not Available,6/6/2017,0
Nut,6/6/2017,791.044
Powder,6/6/2017,0
Supplement,6/6/2017,183.002
Powder,6/7/2017,0
Nut,6/7/2017,2122.812
Not Available,6/7/2017,0
Instant,6/7/2017,0
Tobacco,6/7/2017,0
Default,6/7/2017,0
Candy,6/7/2017,0
BreadCrumb,6/7/2017,0
Supplement,6/7/2017,57.024
Dip,6/7/2017,0
BreadCrumb,6/8/2017,0
Candy,6/8/2017,0
Not Available,6/8/2017,0
Default,6/8/2017,0
Dip,6/8/2017,0
Instant,6/8/2017,0
Nut,6/8/2017,413.868
Powder,6/8/2017,0
Supplement,6/8/2017,0
Tobacco,6/8/2017,0
Candy,6/9/2017,0
Default,6/9/2017,0
Dip,6/9/2017,0
Instant,6/9/2017,0
BreadCrumb,6/9/2017,0
Nut,6/9/2017,252.408
Powder,6/9/2017,0
Supplement,6/9/2017,90.72
Tobacco,6/9/2017,0
Not Available,6/9/2017,0
Tobacco,6/10/2017,0
Supplement,6/10/2017,0
Powder,6/10/2017,0
Nut,6/10/2017,0
Not Available,6/10/2017,0
Instant,6/10/2017,0
Dip,6/10/2017,0
Default,6/10/2017,0
BreadCrumb,6/10/2017,0
Candy,6/10/2017,0
Candy,6/11/2017,0
Nut,6/11/2017,0
BreadCrumb,6/11/2017,0
Powder,6/11/2017,0
Supplement,6/11/2017,0
Tobacco,6/11/2017,0
Instant,6/11/2017,0
Not Available,6/11/2017,0
Default,6/11/2017,0
Dip,6/11/2017,0
Tobacco,6/12/2017,0
Supplement,6/12/2017,0
Candy,6/12/2017,0
Default,6/12/2017,0
Dip,6/12/2017,0
Instant,6/12/2017,0
Powder,6/12/2017,0
Nut,6/12/2017,2131.548
Not Available,6/12/2017,0
BreadCrumb,6/12/2017,0
Supplement,6/13/2017,0
Powder,6/13/2017,0
Nut,6/13/2017,508.048
Not Available,6/13/2017,0
Tobacco,6/13/2017,0
Dip,6/13/2017,0
Default,6/13/2017,0
Candy,6/13/2017,0
Instant,6/13/2017,0
BreadCrumb,6/13/2017,0
Powder,6/14/2017,0
BreadCrumb,6/14/2017,0
Candy,6/14/2017,0
Default,6/14/2017,0
Dip,6/14/2017,0
Instant,6/14/2017,0
Not Available,6/14/2017,0
Nut,6/14/2017,594.616
Supplement,6/14/2017,0
Tobacco,6/14/2017,0
BreadCrumb,6/15/2017,0
Supplement,6/15/2017,0
Powder,6/15/2017,0
Nut,6/15/2017,523.244
Tobacco,6/15/2017,0
Instant,6/15/2017,0
Dip,6/15/2017,53.424
Default,6/15/2017,0
Candy,6/15/2017,0
Not Available,6/15/2017,0
Supplement,6/16/2017,0
Powder,6/16/2017,0
Nut,6/16/2017,1596
Not Available,6/16/2017,0
Instant,6/16/2017,0
Dip,6/16/2017,0
Default,6/16/2017,0
Tobacco,6/16/2017,0
BreadCrumb,6/16/2017,0
Candy,6/16/2017,0
Candy,6/17/2017,0
Tobacco,6/17/2017,0
Supplement,6/17/2017,0
Powder,6/17/2017,0
Nut,6/17/2017,0
BreadCrumb,6/17/2017,0
Instant,6/17/2017,0
Dip,6/17/2017,0
Default,6/17/2017,0
Not Available,6/17/2017,0
BreadCrumb,6/18/2017,0
Candy,6/18/2017,0
Default,6/18/2017,0
Dip,6/18/2017,0
Instant,6/18/2017,0
Not Available,6/18/2017,0
Nut,6/18/2017,0
Supplement,6/18/2017,0
Powder,6/18/2017,0
Tobacco,6/18/2017,0
Supplement,6/19/2017,0
Powder,6/19/2017,0
Nut,6/19/2017,862.528
Not Available,6/19/2017,0
Tobacco,6/19/2017,0
Instant,6/19/2017,0
Dip,6/19/2017,60
Default,6/19/2017,0
Candy,6/19/2017,0
BreadCrumb,6/19/2017,0
Nut,6/20/2017,415.116
Tobacco,6/20/2017,0
Supplement,6/20/2017,0
Powder,6/20/2017,0
Not Available,6/20/2017,0
Default,6/20/2017,0
Dip,6/20/2017,0
Candy,6/20/2017,0
BreadCrumb,6/20/2017,0
Instant,6/20/2017,0
Tobacco,6/21/2017,0
Supplement,6/21/2017,0
Nut,6/21/2017,2172.064
Not Available,6/21/2017,0
Powder,6/21/2017,0
Dip,6/21/2017,0
Default,6/21/2017,0
Candy,6/21/2017,0
BreadCrumb,6/21/2017,0
Instant,6/21/2017,0
Candy,6/22/2017,0
Tobacco,6/22/2017,0
Supplement,6/22/2017,0
Powder,6/22/2017,0
Nut,6/22/2017,484.884
Not Available,6/22/2017,0
Instant,6/22/2017,0
Dip,6/22/2017,0
Default,6/22/2017,0
BreadCrumb,6/22/2017,0
BreadCrumb,6/23/2017,0
Candy,6/23/2017,0
Default,6/23/2017,0
Dip,6/23/2017,0
Instant,6/23/2017,0
Not Available,6/23/2017,0
Nut,6/23/2017,759.44
Powder,6/23/2017,0
Supplement,6/23/2017,150
Tobacco,6/23/2017,0
Dip,6/24/2017,0
Default,6/24/2017,0
Candy,6/24/2017,0
BreadCrumb,6/24/2017,0
Nut,6/24/2017,0
Powder,6/24/2017,0
Supplement,6/24/2017,0
Not Available,6/24/2017,0
Instant,6/24/2017,0
Tobacco,6/24/2017,0
BreadCrumb,6/25/2017,0
Candy,6/25/2017,0
Default,6/25/2017,0
Instant,6/25/2017,0
Not Available,6/25/2017,0
Nut,6/25/2017,0
Dip,6/25/2017,0
Tobacco,6/25/2017,0
Supplement,6/25/2017,0
Powder,6/25/2017,0
Tobacco,6/26/2017,0
Supplement,6/26/2017,0
Powder,6/26/2017,0
Nut,6/26/2017,1117.568
Not Available,6/26/2017,0
Instant,6/26/2017,0
Dip,6/26/2017,0
Default,6/26/2017,0
Candy,6/26/2017,0
BreadCrumb,6/26/2017,0
Not Available,6/27/2017,0
Candy,6/27/2017,0
Default,6/27/2017,0
Dip,6/27/2017,0
Instant,6/27/2017,0
Nut,6/27/2017,2325.188
Powder,6/27/2017,0
Supplement,6/27/2017,0
Tobacco,6/27/2017,0
BreadCrumb,6/27/2017,82.32
Tobacco,6/28/2017,101.484
Powder,6/28/2017,0
Nut,6/28/2017,319.644
Not Available,6/28/2017,0
Supplement,6/28/2017,0
Dip,6/28/2017,0
Default,6/28/2017,0
BreadCrumb,6/28/2017,0
Candy,6/28/2017,0
Instant,6/28/2017,0
Tobacco,6/29/2017,0
Supplement,6/29/2017,0
Powder,6/29/2017,80
Nut,6/29/2017,1278.848
Not Available,6/29/2017,0
Dip,6/29/2017,0
Default,6/29/2017,0
Candy,6/29/2017,0
BreadCrumb,6/29/2017,42
Instant,6/29/2017,0
Tobacco,6/30/2017,0
Powder,6/30/2017,0
Supplement,6/30/2017,0
Nut,6/30/2017,588
Candy,6/30/2017,0
Instant,6/30/2017,0
Dip,6/30/2017,0
Default,6/30/2017,0
BreadCrumb,6/30/2017,84
Not Available,6/30/2017,0
Candy,7/1/2017,0
Default,7/1/2017,0
Dip,7/1/2017,0
Instant,7/1/2017,0
Not Available,7/1/2017,0
Nut,7/1/2017,0
Powder,7/1/2017,0
Supplement,7/1/2017,0
Tobacco,7/1/2017,0
BreadCrumb,7/1/2017,0
Default,7/2/2017,0
Dip,7/2/2017,0
Instant,7/2/2017,0
Not Available,7/2/2017,0
Nut,7/2/2017,0
Powder,7/2/2017,0
Supplement,7/2/2017,0
Tobacco,7/2/2017,0
BreadCrumb,7/2/2017,0
Candy,7/2/2017,0
Default,7/3/2017,0
Dip,7/3/2017,0
BreadCrumb,7/3/2017,0
Not Available,7/3/2017,0
Nut,7/3/2017,0
Candy,7/3/2017,0
Powder,7/3/2017,0
Supplement,7/3/2017,0
Tobacco,7/3/2017,0
Instant,7/3/2017,0
BreadCrumb,7/4/2017,0
Default,7/4/2017,0
Dip,7/4/2017,0
Instant,7/4/2017,0
Not Available,7/4/2017,0
Nut,7/4/2017,0
Powder,7/4/2017,0
Supplement,7/4/2017,0
Tobacco,7/4/2017,0
Candy,7/4/2017,0
Candy,7/5/2017,0
BreadCrumb,7/5/2017,0
Nut,7/5/2017,365.46
Default,7/5/2017,0
Tobacco,7/5/2017,0
Supplement,7/5/2017,18.144
Powder,7/5/2017,0
Dip,7/5/2017,0
Not Available,7/5/2017,0
Instant,7/5/2017,0
Powder,7/6/2017,0
Nut,7/6/2017,0
Not Available,7/6/2017,0
Instant,7/6/2017,0
Dip,7/6/2017,0
Candy,7/6/2017,0
BreadCrumb,7/6/2017,0
Default,7/6/2017,0
Supplement,7/6/2017,0
Tobacco,7/6/2017,0
Candy,7/7/2017,0
Dip,7/7/2017,0
Instant,7/7/2017,0
Not Available,7/7/2017,0
Nut,7/7/2017,0
Powder,7/7/2017,0
Supplement,7/7/2017,0
Tobacco,7/7/2017,0
Default,7/7/2017,0
BreadCrumb,7/7/2017,0
Nut,7/8/2017,0
Tobacco,7/8/2017,0
Supplement,7/8/2017,0
Powder,7/8/2017,0
Not Available,7/8/2017,0
Instant,7/8/2017,0
Dip,7/8/2017,0
Default,7/8/2017,0
Candy,7/8/2017,0
BreadCrumb,7/8/2017,0
BreadCrumb,7/9/2017,0
Default,7/9/2017,0
Dip,7/9/2017,0
Instant,7/9/2017,0
Not Available,7/9/2017,0
Nut,7/9/2017,0
Powder,7/9/2017,0
Supplement,7/9/2017,0
Tobacco,7/9/2017,0
Candy,7/9/2017,0
BreadCrumb,7/10/2017,185.08
Nut,7/10/2017,300.656
Not Available,7/10/2017,0
Instant,7/10/2017,0
Dip,7/10/2017,0
Default,7/10/2017,0
Candy,7/10/2017,0
Tobacco,7/10/2017,0
Powder,7/10/2017,0
Supplement,7/10/2017,0
Instant,7/11/2017,0
BreadCrumb,7/11/2017,0
Candy,7/11/2017,0
Default,7/11/2017,0
Dip,7/11/2017,0
Not Available,7/11/2017,0
Nut,7/11/2017,506.376
Powder,7/11/2017,0
Supplement,7/11/2017,0
Tobacco,7/11/2017,0
Tobacco,7/12/2017,12.48
Supplement,7/12/2017,0
Powder,7/12/2017,0
Nut,7/12/2017,1032.09
Not Available,7/12/2017,0
Instant,7/12/2017,0
BreadCrumb,7/12/2017,0
Default,7/12/2017,0
Candy,7/12/2017,0
Dip,7/12/2017,0
Powder,7/13/2017,0
Tobacco,7/13/2017,0
Supplement,7/13/2017,0
Nut,7/13/2017,868.916
Default,7/13/2017,0
Instant,7/13/2017,0
Dip,7/13/2017,0
Candy,7/13/2017,0
Not Available,7/13/2017,0
BreadCrumb,7/13/2017,0
BreadCrumb,7/14/2017,0
Candy,7/14/2017,0
Default,7/14/2017,0
Dip,7/14/2017,0
Instant,7/14/2017,0
Not Available,7/14/2017,0
Nut,7/14/2017,2469.368
Powder,7/14/2017,0
Supplement,7/14/2017,16.848
Tobacco,7/14/2017,0
BreadCrumb,7/15/2017,0
Instant,7/15/2017,0
Not Available,7/15/2017,0
Nut,7/15/2017,0
Powder,7/15/2017,0
Supplement,7/15/2017,0
Tobacco,7/15/2017,0
Candy,7/15/2017,0
Default,7/15/2017,0
Dip,7/15/2017,0
Default,7/16/2017,0
Instant,7/16/2017,0
Candy,7/16/2017,0
BreadCrumb,7/16/2017,0
Not Available,7/16/2017,0
Nut,7/16/2017,0
Powder,7/16/2017,0
Supplement,7/16/2017,0
Tobacco,7/16/2017,0
Dip,7/16/2017,0
Supplement,7/17/2017,0
Candy,7/17/2017,0
Default,7/17/2017,0
Dip,7/17/2017,0
Instant,7/17/2017,0
Not Available,7/17/2017,0
Nut,7/17/2017,658.156
Powder,7/17/2017,0
Tobacco,7/17/2017,0
BreadCrumb,7/17/2017,0
Tobacco,7/18/2017,0
Supplement,7/18/2017,0
Nut,7/18/2017,673.532
Not Available,7/18/2017,0
Candy,7/18/2017,0
Dip,7/18/2017,0
Default,7/18/2017,0
BreadCrumb,7/18/2017,0
Instant,7/18/2017,0
Powder,7/18/2017,0
Candy,7/19/2017,0
Tobacco,7/19/2017,0
Default,7/19/2017,0
Dip,7/19/2017,0
Instant,7/19/2017,0
Not Available,7/19/2017,0
Nut,7/19/2017,482.616
Powder,7/19/2017,0
Supplement,7/19/2017,0
BreadCrumb,7/19/2017,0
Tobacco,7/20/2017,0
Default,7/20/2017,0
Dip,7/20/2017,0
Instant,7/20/2017,0
Not Available,7/20/2017,0
Nut,7/20/2017,1928.124
Powder,7/20/2017,0
Supplement,7/20/2017,0
Candy,7/20/2017,0
BreadCrumb,7/20/2017,0
Tobacco,7/21/2017,0
Candy,7/21/2017,0
Supplement,7/21/2017,0
Powder,7/21/2017,0
Nut,7/21/2017,527.904
BreadCrumb,7/21/2017,0
Instant,7/21/2017,0
Dip,7/21/2017,0
Default,7/21/2017,0
Not Available,7/21/2017,0
Instant,7/22/2017,0
Not Available,7/22/2017,0
Nut,7/22/2017,0
Powder,7/22/2017,0
Supplement,7/22/2017,0
Tobacco,7/22/2017,0
BreadCrumb,7/22/2017,0
Dip,7/22/2017,0
Default,7/22/2017,0
Candy,7/22/2017,0
Tobacco,7/23/2017,0
Powder,7/23/2017,0
Nut,7/23/2017,0
Not Available,7/23/2017,0
Instant,7/23/2017,0
Dip,7/23/2017,0
Default,7/23/2017,0
Candy,7/23/2017,0
BreadCrumb,7/23/2017,0
Supplement,7/23/2017,0
Supplement,7/24/2017,0
Nut,7/24/2017,2183.808
Not Available,7/24/2017,0
Powder,7/24/2017,0
Instant,7/24/2017,0
Tobacco,7/24/2017,0
Candy,7/24/2017,0
BreadCrumb,7/24/2017,166.04
Default,7/24/2017,0
Dip,7/24/2017,0
Tobacco,7/25/2017,0
Supplement,7/25/2017,0
Powder,7/25/2017,0
Nut,7/25/2017,719.294
Not Available,7/25/2017,0
Instant,7/25/2017,0
Dip,7/25/2017,0
Default,7/25/2017,0
Candy,7/25/2017,0
BreadCrumb,7/25/2017,0
Powder,7/26/2017,0
Supplement,7/26/2017,0
BreadCrumb,7/26/2017,0
Candy,7/26/2017,0
Default,7/26/2017,0
Dip,7/26/2017,0
Instant,7/26/2017,0
Not Available,7/26/2017,0
Nut,7/26/2017,483.952
Tobacco,7/26/2017,0
Supplement,7/27/2017,0
BreadCrumb,7/27/2017,0
Candy,7/27/2017,0
Default,7/27/2017,0
Dip,7/27/2017,0
Not Available,7/27/2017,0
Nut,7/27/2017,806.4
Powder,7/27/2017,0
Tobacco,7/27/2017,0
Instant,7/27/2017,0
Powder,7/28/2017,0
Not Available,7/28/2017,0
BreadCrumb,7/28/2017,185.08
Candy,7/28/2017,0
Tobacco,7/28/2017,0
Supplement,7/28/2017,0
Default,7/28/2017,0
Nut,7/28/2017,575.84
Dip,7/28/2017,0
Instant,7/28/2017,0
Not Available,7/29/2017,0
Instant,7/29/2017,0
Dip,7/29/2017,0
Default,7/29/2017,0
Candy,7/29/2017,0
Supplement,7/29/2017,0
BreadCrumb,7/29/2017,0
Tobacco,7/29/2017,0
Nut,7/29/2017,0
Powder,7/29/2017,0
BreadCrumb,7/30/2017,0
Candy,7/30/2017,0
Default,7/30/2017,0
Dip,7/30/2017,0
Instant,7/30/2017,0
Not Available,7/30/2017,0
Nut,7/30/2017,0
Powder,7/30/2017,0
Tobacco,7/30/2017,0
Supplement,7/30/2017,0
BreadCrumb,7/31/2017,0
Candy,7/31/2017,0
Default,7/31/2017,0
Dip,7/31/2017,0
Instant,7/31/2017,0
Not Available,7/31/2017,0
Nut,7/31/2017,718.896
Powder,7/31/2017,0
Tobacco,7/31/2017,0
Supplement,7/31/2017,0
Tobacco,8/1/2017,0
BreadCrumb,8/1/2017,0
Candy,8/1/2017,0
Default,8/1/2017,0
Dip,8/1/2017,0
Instant,8/1/2017,0
Not Available,8/1/2017,0
Nut,8/1/2017,2507.24
Powder,8/1/2017,0
Supplement,8/1/2017,0
Candy,8/2/2017,0
Tobacco,8/2/2017,0
Supplement,8/2/2017,0
Powder,8/2/2017,0
Nut,8/2/2017,788.736
BreadCrumb,8/2/2017,0
Instant,8/2/2017,0
Dip,8/2/2017,0
Default,8/2/2017,0
Not Available,8/2/2017,0
Candy,8/3/2017,0
BreadCrumb,8/3/2017,0
Dip,8/3/2017,0
Default,8/3/2017,0
Not Available,8/3/2017,0
Nut,8/3/2017,646.056
Powder,8/3/2017,0
Supplement,8/3/2017,0
Tobacco,8/3/2017,0
Instant,8/3/2017,0
Not Available,8/4/2017,0
Tobacco,8/4/2017,0
Supplement,8/4/2017,0
Powder,8/4/2017,0
Nut,8/4/2017,733.328
Dip,8/4/2017,0
Default,8/4/2017,0
Candy,8/4/2017,0
BreadCrumb,8/4/2017,0
Instant,8/4/2017,0
Instant,8/5/2017,0
Powder,8/5/2017,0
Dip,8/5/2017,0
Nut,8/5/2017,0
Candy,8/5/2017,0
BreadCrumb,8/5/2017,0
Default,8/5/2017,0
Not Available,8/5/2017,0
Supplement,8/5/2017,0
Tobacco,8/5/2017,0
Tobacco,8/6/2017,0
Supplement,8/6/2017,0
Powder,8/6/2017,0
Nut,8/6/2017,0
Not Available,8/6/2017,0
Instant,8/6/2017,0
Dip,8/6/2017,0
Default,8/6/2017,0
Candy,8/6/2017,0
BreadCrumb,8/6/2017,0
Instant,8/7/2017,0
Tobacco,8/7/2017,0
Supplement,8/7/2017,0
Powder,8/7/2017,0
Not Available,8/7/2017,0
Candy,8/7/2017,0
Default,8/7/2017,0
Dip,8/7/2017,0
BreadCrumb,8/7/2017,0
Nut,8/7/2017,601.64
Instant,8/8/2017,0
BreadCrumb,8/8/2017,0
Candy,8/8/2017,0
Default,8/8/2017,0
Dip,8/8/2017,0
Not Available,8/8/2017,0
Nut,8/8/2017,422.76
Powder,8/8/2017,0
Supplement,8/8/2017,0
Tobacco,8/8/2017,0
Candy,8/9/2017,0
BreadCrumb,8/9/2017,0
Dip,8/9/2017,0
Default,8/9/2017,0
Not Available,8/9/2017,0
Instant,8/9/2017,0
Supplement,8/9/2017,0
Tobacco,8/9/2017,0
Powder,8/9/2017,0
Nut,8/9/2017,1947.468
BreadCrumb,8/10/2017,0
Supplement,8/10/2017,0
Nut,8/10/2017,449.232
Tobacco,8/10/2017,0
Instant,8/10/2017,0
Dip,8/10/2017,0
Default,8/10/2017,0
Candy,8/10/2017,0
Not Available,8/10/2017,0
Powder,8/10/2017,34.992
BreadCrumb,8/11/2017,0
Candy,8/11/2017,0
Default,8/11/2017,0
Dip,8/11/2017,0
Instant,8/11/2017,0
Not Available,8/11/2017,0
Nut,8/11/2017,244.296
Supplement,8/11/2017,0
Tobacco,8/11/2017,0
Powder,8/11/2017,0
Dip,8/12/2017,0
BreadCrumb,8/12/2017,0
Candy,8/12/2017,0
Default,8/12/2017,0
Instant,8/12/2017,0
Not Available,8/12/2017,0
Nut,8/12/2017,0
Powder,8/12/2017,0
Tobacco,8/12/2017,0
Supplement,8/12/2017,0
Dip,8/13/2017,0
Default,8/13/2017,0
Tobacco,8/13/2017,0
Supplement,8/13/2017,0
Powder,8/13/2017,0
BreadCrumb,8/13/2017,0
Nut,8/13/2017,0
Not Available,8/13/2017,0
Instant,8/13/2017,0
Candy,8/13/2017,0
Tobacco,8/14/2017,0
Default,8/14/2017,0
Dip,8/14/2017,0
Instant,8/14/2017,0
Nut,8/14/2017,960.996
Powder,8/14/2017,0
Supplement,8/14/2017,0
Candy,8/14/2017,0
Not Available,8/14/2017,0
BreadCrumb,8/14/2017,0
Tobacco,8/15/2017,0
Supplement,8/15/2017,0
Powder,8/15/2017,0
Nut,8/15/2017,347.724
Not Available,8/15/2017,0
Instant,8/15/2017,0
Dip,8/15/2017,0
Default,8/15/2017,0
Candy,8/15/2017,0
BreadCrumb,8/15/2017,0
Default,8/16/2017,0
Tobacco,8/16/2017,0
Supplement,8/16/2017,0
Candy,8/16/2017,0
Powder,8/16/2017,50.544
Not Available,8/16/2017,0
Instant,8/16/2017,0
Dip,8/16/2017,0
Nut,8/16/2017,869.852
BreadCrumb,8/16/2017,0
BreadCrumb,8/17/2017,166.32
Candy,8/17/2017,0
Default,8/17/2017,0
Dip,8/17/2017,0
Instant,8/17/2017,0
Not Available,8/17/2017,0
Nut,8/17/2017,1238.986
Powder,8/17/2017,0
Supplement,8/17/2017,0
Tobacco,8/17/2017,0
Tobacco,8/18/2017,0
BreadCrumb,8/18/2017,0
Candy,8/18/2017,0
Default,8/18/2017,0
Dip,8/18/2017,0
Instant,8/18/2017,0
Not Available,8/18/2017,0
Nut,8/18/2017,2259.708
Powder,8/18/2017,50.256
Supplement,8/18/2017,51.84
Tobacco,8/19/2017,0
Supplement,8/19/2017,0
Powder,8/19/2017,0
Nut,8/19/2017,0
Not Available,8/19/2017,0
Dip,8/19/2017,0
Default,8/19/2017,0
Candy,8/19/2017,0
BreadCrumb,8/19/2017,0
Instant,8/19/2017,0
Supplement,8/20/2017,0
BreadCrumb,8/20/2017,0
Candy,8/20/2017,0
Default,8/20/2017,0
Dip,8/20/2017,0
Instant,8/20/2017,0
Not Available,8/20/2017,0
Nut,8/20/2017,0
Powder,8/20/2017,0
Tobacco,8/20/2017,0
Not Available,8/21/2017,0
Instant,8/21/2017,0
Default,8/21/2017,0
Dip,8/21/2017,0
Nut,8/21/2017,696.276
Powder,8/21/2017,0
Supplement,8/21/2017,38.88
Tobacco,8/21/2017,0
Candy,8/21/2017,0
BreadCrumb,8/21/2017,0
BreadCrumb,8/22/2017,0
Dip,8/22/2017,0
Instant,8/22/2017,0
Not Available,8/22/2017,0
Powder,8/22/2017,0
Supplement,8/22/2017,0
Tobacco,8/22/2017,0
Default,8/22/2017,0
Candy,8/22/2017,0
Nut,8/22/2017,966.42
Supplement,8/23/2017,120
Nut,8/23/2017,2214.492
Not Available,8/23/2017,0
Instant,8/23/2017,0
Powder,8/23/2017,0
Dip,8/23/2017,0
Default,8/23/2017,0
Candy,8/23/2017,0
BreadCrumb,8/23/2017,0
Tobacco,8/23/2017,0
BreadCrumb,8/24/2017,0
Candy,8/24/2017,0
Tobacco,8/24/2017,0
Supplement,8/24/2017,0
Powder,8/24/2017,0
Nut,8/24/2017,368.984
Not Available,8/24/2017,0
Instant,8/24/2017,0
Dip,8/24/2017,0
Default,8/24/2017,0
Default,8/25/2017,0
BreadCrumb,8/25/2017,0
Instant,8/25/2017,0
Not Available,8/25/2017,0
Nut,8/25/2017,370.656
Powder,8/25/2017,0
Candy,8/25/2017,0
Dip,8/25/2017,0
Tobacco,8/25/2017,0
Supplement,8/25/2017,110.336
BreadCrumb,8/26/2017,0
Candy,8/26/2017,0
Default,8/26/2017,0
Dip,8/26/2017,0
Instant,8/26/2017,0
Not Available,8/26/2017,0
Nut,8/26/2017,0
Powder,8/26/2017,0
Supplement,8/26/2017,0
Tobacco,8/26/2017,0
Powder,8/27/2017,0
Nut,8/27/2017,0
Not Available,8/27/2017,0
Instant,8/27/2017,0
BreadCrumb,8/27/2017,0
Default,8/27/2017,0
Candy,8/27/2017,0
Tobacco,8/27/2017,0
Dip,8/27/2017,0
Supplement,8/27/2017,0
Supplement,8/28/2017,120
Candy,8/28/2017,0
Default,8/28/2017,0
Dip,8/28/2017,0
Instant,8/28/2017,0
Not Available,8/28/2017,0
Nut,8/28/2017,2627.82
